#Open Capacitance 1000Hz:4.560857E-12
#Open Capacitance 1000000Hz:Not Measured
#47368_021_2-S_MAIN0_Single_092023
#Date/Time: 9/20/2023 11:26:59 AM
#Sensor Name: 47368_021_2-S_MAIN0
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Yarelis Acevedo

#Notes: 

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-1.0	I_RBias_V-5.0
1716	3778075884.681929	1.628010	23.500000	27.111436	-1.957200E-7	-2.284393E-11	1.471688E-10	-8.934335E-11	-9.090265E-11	-9.037661E-11	-8.958356E-11	-9.005154E-11	-8.998008E-11	-6.889313E-7	-3.443622E-6
1720	3778075901.832998	1.610512	23.500000	27.127112	-1.958200E-7	-2.334460E-11	1.472035E-10	-9.361560E-11	-9.305168E-11	-8.951936E-11	-9.031120E-11	-9.162446E-11	-9.168144E-11	-6.889426E-7	-3.443867E-6
1724	3778075919.381908	1.632320	23.500000	27.143836	-1.957600E-7	-2.034068E-11	1.471725E-10	-8.586187E-11	-8.645044E-11	-8.343019E-11	-8.525385E-11	-8.524909E-11	-8.555786E-11	-6.881265E-7	-3.438740E-6
1728	3778075936.690275	1.686534	23.500000	27.152299	-1.956600E-7	-4.862750E-11	1.471823E-10	-7.977594E-11	-7.831234E-11	-7.815350E-11	-7.930902E-11	-7.888770E-11	-7.881068E-11	-6.864561E-7	-3.430920E-6
1732	3778075953.873967	1.652990	23.500000	27.140468	-1.956500E-7	-3.766323E-11	1.471335E-10	-8.285039E-11	-8.177464E-11	-8.262040E-11	-8.193265E-11	-8.229452E-11	-8.227653E-11	-6.851857E-7	-3.424074E-6
1736	3778075971.181147	1.657592	23.500000	27.141974	-1.956000E-7	-1.753703E-11	1.470655E-10	-8.733673E-11	-8.616957E-11	-8.851821E-11	-8.960237E-11	-8.790672E-11	-8.792747E-11	-6.848128E-7	-3.422778E-6
1740	3778075988.303340	1.670849	23.500000	27.123148	-1.957500E-7	-4.241939E-11	1.471155E-10	-9.317173E-11	-9.315110E-11	-9.453376E-11	-9.170322E-11	-9.313995E-11	-9.316142E-11	-6.873803E-7	-3.435194E-6
1744	3778076005.474791	1.646674	23.500000	27.163138	-1.956800E-7	-6.154430E-11	1.470910E-10	-8.422140E-11	-8.653835E-11	-8.505286E-11	-8.541984E-11	-8.530811E-11	-8.523635E-11	-6.886611E-7	-3.442168E-6
1748	3778076022.914090	1.678447	23.500000	27.161494	-1.956600E-7	-5.493569E-11	1.471140E-10	-9.007647E-11	-8.723039E-11	-8.953160E-11	-8.798887E-11	-8.870683E-11	-8.876023E-11	-6.889494E-7	-3.443452E-6
1752	3778076040.325474	1.664726	23.500000	27.143481	-1.957200E-7	-5.088044E-11	1.470750E-10	-8.931880E-11	-9.343509E-11	-9.321652E-11	-9.168503E-11	-9.191386E-11	-9.245077E-11	-6.868913E-7	-3.432997E-6
1756	3778076057.518749	1.713228	23.500000	27.154873	-1.956500E-7	-1.493368E-11	1.470038E-10	-9.010632E-11	-8.703085E-11	-8.781550E-11	-8.875903E-11	-8.842792E-11	-8.828727E-11	-6.860357E-7	-3.429161E-6
1760	3778076074.939466	1.713795	23.500000	27.153348	-1.954800E-7	-2.104160E-11	1.470537E-10	-8.589787E-11	-8.595737E-11	-8.566215E-11	-8.235033E-11	-8.496693E-11	-8.578001E-11	-6.849340E-7	-3.423451E-6
1764	3778076092.211006	1.717182	23.500000	27.165119	-1.956100E-7	-5.027964E-11	1.470405E-10	-8.591731E-11	-8.601035E-11	-8.628569E-11	-8.728444E-11	-8.637445E-11	-8.614802E-11	-6.829582E-7	-3.413522E-6
1768	3778076109.507340	1.732458	23.500000	27.155429	-1.955400E-7	-9.208400E-11	1.470720E-10	-8.547609E-11	-8.850699E-11	-8.640962E-11	-8.802610E-11	-8.710470E-11	-8.721786E-11	-6.839186E-7	-3.417889E-6
1772	3778076126.841446	1.718706	23.500000	27.161413	-1.956300E-7	-8.522513E-11	1.470407E-10	-9.070002E-11	-8.982030E-11	-9.088198E-11	-8.919471E-11	-9.014925E-11	-9.026016E-11	-6.868937E-7	-3.433353E-6
1776	3778076144.017567	1.747431	23.500000	27.163891	-1.957500E-7	-8.943050E-11	1.469890E-10	-8.900129E-11	-8.939711E-11	-8.921105E-11	-8.884530E-11	-8.911369E-11	-8.910617E-11	-6.884132E-7	-3.440377E-6
1780	3778076161.462544	1.760668	23.500000	27.133730	-1.958100E-7	-3.315734E-11	1.470263E-10	-8.431750E-11	-8.245605E-11	-8.416114E-11	-8.269872E-11	-8.340835E-11	-8.342993E-11	-6.876047E-7	-3.436767E-6
1784	3778076178.747397	1.732433	23.500000	27.119561	-1.958200E-7	-1.978996E-11	1.470067E-10	-8.713395E-11	-8.724944E-11	-8.942169E-11	-9.034044E-11	-8.853638E-11	-8.833556E-11	-6.878230E-7	-3.437388E-6
1788	3778076196.045152	1.765805	23.500000	27.138922	-1.958000E-7	-8.632652E-11	1.470360E-10	-8.678553E-11	-8.910189E-11	-8.751173E-11	-8.776296E-11	-8.779053E-11	-8.763735E-11	-6.866118E-7	-3.431390E-6
1792	3778076213.337009	1.739320	23.500000	27.155468	-1.955600E-7	-1.878866E-11	1.469990E-10	-8.432957E-11	-8.494309E-11	-8.496311E-11	-8.463969E-11	-8.471887E-11	-8.479139E-11	-6.846915E-7	-3.422204E-6
1796	3778076230.654008	1.718785	23.500000	27.118829	-1.955900E-7	-9.488763E-11	1.469498E-10	-8.851698E-11	-8.996240E-11	-9.122750E-11	-8.821258E-11	-8.947987E-11	-8.923969E-11	-6.830779E-7	-3.414454E-6
1800	3778076247.814115	1.736725	23.500000	27.149543	-1.957300E-7	-5.433491E-11	1.469935E-10	-8.621534E-11	-8.447264E-11	-8.554066E-11	-8.567926E-11	-8.547697E-11	-8.560996E-11	-6.847261E-7	-3.422057E-6
1804	3778076265.265552	1.708725	23.500000	27.146371	-1.955400E-7	-7.586295E-11	1.469730E-10	-8.882691E-11	-9.158015E-11	-8.714945E-11	-8.694069E-11	-8.862430E-11	-8.798818E-11	-6.872916E-7	-3.435036E-6
1808	3778076282.750346	1.707014	23.500000	27.147800	-1.956300E-7	-5.293310E-11	1.470062E-10	-8.672547E-11	-8.505330E-11	-8.667783E-11	-8.660174E-11	-8.626458E-11	-8.663978E-11	-6.865890E-7	-3.431545E-6
1812	3778076300.181323	1.733359	23.500000	27.174652	-1.957000E-7	-7.110670E-11	1.469773E-10	-7.949614E-11	-7.856998E-11	-7.756985E-11	-7.671220E-11	-7.808704E-11	-7.806992E-11	-6.847902E-7	-3.422147E-6
1816	3778076317.637477	1.806292	23.500000	27.209844	-1.956900E-7	-7.691432E-11	1.469343E-10	-9.300679E-11	-9.184922E-11	-9.497576E-11	-9.251998E-11	-9.308794E-11	-9.276339E-11	-6.837471E-7	-3.417782E-6
1820	3778076334.940059	1.754335	23.500000	27.145283	-1.956900E-7	-1.873860E-11	1.469740E-10	-8.868911E-11	-8.578357E-11	-8.682498E-11	-8.720220E-11	-8.712497E-11	-8.701359E-11	-6.829644E-7	-3.413510E-6
1824	3778076352.513688	1.733118	23.500000	27.126457	-1.957200E-7	-7.466139E-11	1.469627E-10	-8.603462E-11	-8.728827E-11	-8.753911E-11	-8.841452E-11	-8.731913E-11	-8.741369E-11	-6.811825E-7	-3.404792E-6
1828	3778076370.094600	1.737734	23.500000	27.170608	-1.955600E-7	-7.130698E-11	1.469965E-10	-8.675242E-11	-8.718195E-11	-8.671256E-11	-8.845974E-11	-8.727667E-11	-8.696719E-11	-6.819075E-7	-3.408403E-6
1832	3778076387.373215	1.726924	23.500000	27.186086	-1.956300E-7	-3.556050E-11	1.469670E-10	-8.706565E-11	-8.943452E-11	-8.649399E-11	-8.771741E-11	-8.767789E-11	-8.739153E-11	-6.843683E-7	-3.420433E-6
1836	3778076404.754550	1.702024	23.500000	27.162979	-1.956600E-7	-7.906711E-11	1.469118E-10	-8.567603E-11	-8.515225E-11	-8.662366E-11	-8.667721E-11	-8.603229E-11	-8.614985E-11	-6.867467E-7	-3.432451E-6
1840	3778076422.176453	1.707973	23.500000	27.190881	-1.957800E-7	-7.936751E-11	1.469605E-10	-8.611640E-11	-8.664325E-11	-8.706319E-11	-8.664345E-11	-8.661657E-11	-8.664335E-11	-6.864036E-7	-3.430491E-6
1844	3778076439.357136	1.676180	23.500000	27.182083	-1.955600E-7	-4.847724E-11	1.469495E-10	-8.247830E-11	-8.402923E-11	-8.309062E-11	-8.379105E-11	-8.334730E-11	-8.344083E-11	-6.847175E-7	-3.422322E-6
1848	3778076456.750130	1.676393	23.500000	27.164088	-1.956500E-7	-2.674901E-11	1.469850E-10	-9.396502E-11	-9.132301E-11	-9.143052E-11	-9.224688E-11	-9.224136E-11	-9.183870E-11	-6.845634E-7	-3.421272E-6
1852	3778076473.881773	1.648045	23.500000	27.170171	-1.957300E-7	-2.749999E-11	1.469535E-10	-8.480840E-11	-8.414867E-11	-8.523918E-11	-8.702680E-11	-8.530576E-11	-8.502379E-11	-6.833054E-7	-3.415634E-6
1856	3778076491.210400	1.682099	23.500000	27.195657	-1.956500E-7	-2.604812E-11	1.469107E-10	-8.837736E-11	-8.837815E-11	-8.922437E-11	-9.050213E-11	-8.912050E-11	-8.880126E-11	-6.806466E-7	-3.401992E-6
1860	3778076508.527009	1.660376	23.500000	27.194922	-1.957600E-7	-2.134198E-11	1.469583E-10	-8.201750E-11	-8.308410E-11	-8.188544E-11	-8.460310E-11	-8.289753E-11	-8.255080E-11	-6.811414E-7	-3.404376E-6
1864	3778076525.655377	1.688139	23.500000	27.197618	-1.956700E-7	-7.611327E-11	1.469377E-10	-8.088261E-11	-8.077814E-11	-8.106539E-11	-8.181161E-11	-8.113444E-11	-8.097400E-11	-6.838938E-7	-3.417642E-6
1868	3778076543.146422	1.609970	23.500000	27.151070	-1.956500E-7	-9.058210E-11	1.469745E-10	-8.913338E-11	-8.869075E-11	-8.970663E-11	-8.932963E-11	-8.921510E-11	-8.923150E-11	-6.843472E-7	-3.420413E-6
1872	3778076560.291930	1.643769	23.500000	27.232021	-1.956000E-7	-2.049089E-11	1.469490E-10	-8.140114E-11	-7.935402E-11	-8.182207E-11	-8.180753E-11	-8.109619E-11	-8.160433E-11	-6.836035E-7	-3.416673E-6
1876	3778076577.386913	1.597179	23.500000	27.165834	-1.956300E-7	-6.740195E-11	1.469107E-10	-8.448781E-11	-8.534687E-11	-8.407872E-11	-8.441461E-11	-8.458200E-11	-8.445121E-11	-6.837243E-7	-3.417218E-6
1880	3778076594.661885	1.579788	23.500000	27.192049	-1.957000E-7	-8.242153E-11	1.469640E-10	-8.303151E-11	-8.196557E-11	-8.282708E-11	-8.139210E-11	-8.230407E-11	-8.239632E-11	-6.829960E-7	-3.413651E-6
1884	3778076611.811638	1.618107	23.500000	27.228294	-1.956100E-7	-7.816588E-11	1.469565E-10	-8.845218E-11	-9.199438E-11	-9.072475E-11	-9.102712E-11	-9.054961E-11	-9.087593E-11	-6.813804E-7	-3.405944E-6
1888	3778076628.924203	1.636244	23.500000	27.231306	-1.957900E-7	-9.228440E-11	1.470000E-10	-8.703661E-11	-9.083496E-11	-8.892955E-11	-8.853705E-11	-8.883454E-11	-8.873330E-11	-6.809635E-7	-3.403362E-6
1892	3778076646.644582	1.605823	23.500000	27.182875	-1.958500E-7	-9.373614E-11	1.469702E-10	-8.737842E-11	-8.752109E-11	-8.598779E-11	-8.736534E-11	-8.706316E-11	-8.737188E-11	-6.830316E-7	-3.413604E-6
1896	3778076664.001959	1.559526	23.500000	27.205545	-1.958100E-7	-7.120690E-11	1.469380E-10	-8.270321E-11	-8.355490E-11	-8.391392E-11	-8.141129E-11	-8.289583E-11	-8.312906E-11	-6.870607E-7	-3.434352E-6
1900	3778076681.362820	1.645050	23.500000	27.227086	-1.956900E-7	-7.010540E-11	1.469680E-10	-8.589478E-11	-8.590908E-11	-8.575230E-11	-8.505718E-11	-8.565334E-11	-8.582354E-11	-6.864487E-7	-3.430941E-6
1904	3778076698.904735	1.601920	23.500000	27.213353	-1.957600E-7	-2.805071E-11	1.469573E-10	-8.507575E-11	-8.205493E-11	-8.299107E-11	-8.231311E-11	-8.310871E-11	-8.265209E-11	-6.858517E-7	-3.428008E-6
1908	3778076716.197353	1.555376	23.500000	27.224470	-1.958700E-7	-7.010551E-11	1.469767E-10	-8.897326E-11	-8.967557E-11	-8.946273E-11	-8.869523E-11	-8.920170E-11	-8.921800E-11	-6.858763E-7	-3.427587E-6
1912	3778076733.381993	1.574588	23.500000	27.218862	-1.958200E-7	-1.623534E-11	1.469380E-10	-8.723366E-11	-8.783799E-11	-8.727456E-11	-8.654979E-11	-8.722400E-11	-8.725411E-11	-6.849128E-7	-3.423713E-6
1916	3778076750.534945	1.595720	23.500000	27.234081	-1.956800E-7	-7.566271E-11	1.468895E-10	-9.044344E-11	-9.055875E-11	-9.195061E-11	-8.991905E-11	-9.071796E-11	-9.050109E-11	-6.824085E-7	-3.411109E-6
1920	3778076767.680101	1.619910	23.500000	27.256314	-1.957300E-7	-8.882977E-11	1.469260E-10	-8.707744E-11	-8.532189E-11	-8.580153E-11	-8.589433E-11	-8.602380E-11	-8.584793E-11	-6.836133E-7	-3.416709E-6
1924	3778076785.005749	1.564304	23.500000	27.229088	-1.955900E-7	-6.915420E-11	1.469148E-10	-9.282558E-11	-9.210453E-11	-9.161100E-11	-9.465439E-11	-9.279887E-11	-9.246506E-11	-6.861514E-7	-3.430031E-6
1928	3778076802.134761	1.581779	23.500000	27.252987	-1.956800E-7	-8.657695E-11	1.469483E-10	-8.030301E-11	-8.274226E-11	-8.212299E-11	-8.246317E-11	-8.190786E-11	-8.229308E-11	-6.883142E-7	-3.440232E-6
1932	3778076819.288207	1.581548	23.500000	27.215810	-1.955900E-7	-8.822904E-11	1.469300E-10	-8.319771E-11	-8.382496E-11	-8.423832E-11	-8.235236E-11	-8.340334E-11	-8.351134E-11	-6.879515E-7	-3.438510E-6
1936	3778076836.721262	1.567541	23.500000	27.211213	-1.956500E-7	-2.729973E-11	1.468897E-10	-9.040869E-11	-8.993090E-11	-8.877763E-11	-8.814773E-11	-8.931624E-11	-8.935427E-11	-6.867434E-7	-3.432778E-6
1940	3778076854.119197	1.567024	23.500000	27.236836	-1.954900E-7	-1.873860E-11	1.469490E-10	-8.394169E-11	-8.546316E-11	-8.707725E-11	-8.709870E-11	-8.589520E-11	-8.627020E-11	-6.857999E-7	-3.427421E-6
1944	3778076871.544124	1.567325	23.500000	27.247179	-1.956100E-7	-6.740198E-11	1.469410E-10	-8.460861E-11	-8.714471E-11	-8.430766E-11	-8.758592E-11	-8.591172E-11	-8.587666E-11	-6.839049E-7	-3.418167E-6
1948	3778076889.131664	1.556958	23.500000	27.246070	-1.956900E-7	-6.339677E-11	1.469697E-10	-8.367877E-11	-8.551655E-11	-8.799071E-11	-8.525015E-11	-8.560905E-11	-8.538335E-11	-6.815529E-7	-3.406062E-6
1952	3778076906.679301	1.524419	23.500000	27.214145	-1.956700E-7	-1.333176E-11	1.469320E-10	-9.073947E-11	-9.027904E-11	-9.263241E-11	-9.379242E-11	-9.186084E-11	-9.168594E-11	-6.812616E-7	-3.404507E-6
1956	3778076924.092400	1.573097	23.500000	27.249636	-1.957600E-7	-8.317248E-11	1.468865E-10	-8.649417E-11	-8.701120E-11	-8.856581E-11	-8.415841E-11	-8.655740E-11	-8.675269E-11	-6.841626E-7	-3.419628E-6
1960	3778076941.512594	1.584202	23.500000	27.268086	-1.957500E-7	-7.816593E-11	1.469135E-10	-8.216016E-11	-8.129355E-11	-8.184307E-11	-8.147408E-11	-8.169272E-11	-8.165857E-11	-6.846836E-7	-3.422169E-6
1964	3778076958.927484	1.558806	23.500000	27.288675	-1.958800E-7	-4.046688E-11	1.468930E-10	-8.742050E-11	-8.861424E-11	-8.743567E-11	-8.787519E-11	-8.783640E-11	-8.765543E-11	-6.828005E-7	-3.412545E-6
1968	3778076976.498638	1.585153	23.500000	27.255761	-1.958500E-7	-2.820090E-11	1.469153E-10	-8.501420E-11	-8.748755E-11	-8.532825E-11	-8.721503E-11	-8.626126E-11	-8.627164E-11	-6.818119E-7	-3.407771E-6
1972	3778076993.914364	1.613917	23.500000	27.261587	-1.957500E-7	-6.700135E-11	1.468722E-10	-8.767361E-11	-8.913437E-11	-8.755852E-11	-8.983111E-11	-8.854940E-11	-8.840399E-11	-6.799867E-7	-3.398684E-6
1976	3778077011.194459	1.632513	23.500000	27.223777	-1.955400E-7	-1.508386E-11	1.468150E-10	-8.535483E-11	-8.661111E-11	-8.544050E-11	-8.897508E-11	-8.659538E-11	-8.602581E-11	-6.789388E-7	-3.393533E-6
1980	3778077028.346089	1.609249	23.500000	27.228177	-1.956500E-7	-4.462227E-11	1.468678E-10	-8.306588E-11	-8.308775E-11	-8.215588E-11	-8.062236E-11	-8.223297E-11	-8.261088E-11	-6.754626E-7	-3.376000E-6
1984	3778077045.560471	1.658956	23.500000	27.266540	-1.957400E-7	-1.463332E-11	1.468480E-10	-8.451824E-11	-8.551367E-11	-8.561141E-11	-8.466279E-11	-8.507653E-11	-8.508823E-11	-6.781788E-7	-3.389634E-6
1988	3778077062.838883	1.593357	23.500000	27.234062	-1.956700E-7	-2.549739E-11	1.468700E-10	-9.283500E-11	-9.124911E-11	-9.238012E-11	-9.169646E-11	-9.204017E-11	-9.203829E-11	-6.805562E-7	-3.401723E-6
1992	3778077080.132577	1.602929	23.500000	27.312377	-1.956500E-7	-8.602616E-11	1.468410E-10	-8.981230E-11	-9.086069E-11	-8.881951E-11	-9.018113E-11	-8.991841E-11	-8.999671E-11	-6.805246E-7	-3.401301E-6
1996	3778077097.436459	1.622293	23.500000	27.311247	-1.956500E-7	-3.851431E-11	1.467750E-10	-8.758472E-11	-8.799749E-11	-8.676510E-11	-8.719831E-11	-8.738640E-11	-8.739151E-11	-6.792034E-7	-3.394725E-6
2000	3778077114.580537	1.631263	23.500000	27.275379	-1.957900E-7	-2.985305E-11	1.468273E-10	-8.680167E-11	-8.709016E-11	-8.679042E-11	-8.696834E-11	-8.691265E-11	-8.688501E-11	-6.787208E-7	-3.391813E-6
2004	3778077131.759727	1.570149	23.500000	27.272564	-1.955400E-7	-6.995522E-11	1.468105E-10	-9.623410E-11	-9.647677E-11	-9.507979E-11	-9.482404E-11	-9.565367E-11	-9.565694E-11	-6.779208E-7	-3.388294E-6
2008	3778077148.945006	1.578361	23.500000	27.258278	-1.957000E-7	-2.039075E-11	1.468225E-10	-8.781816E-11	-8.993088E-11	-8.859402E-11	-9.065973E-11	-8.925070E-11	-8.926245E-11	-6.773541E-7	-3.385027E-6
2012	3778077166.099589	1.607113	23.500000	27.279540	-1.956200E-7	-2.770025E-11	1.467922E-10	-9.021651E-11	-9.142167E-11	-9.187798E-11	-9.074110E-11	-9.106432E-11	-9.108139E-11	-6.772636E-7	-3.385119E-6
2016	3778077183.272411	1.601145	23.500000	27.259408	-1.958000E-7	-5.869057E-11	1.467463E-10	-9.169544E-11	-9.163652E-11	-9.044712E-11	-8.980905E-11	-9.089703E-11	-9.104182E-11	-6.788459E-7	-3.393049E-6
2020	3778077200.431176	1.616687	23.500000	27.303855	-1.956300E-7	-5.663794E-11	1.467978E-10	-9.140084E-11	-9.084007E-11	-9.057042E-11	-9.097072E-11	-9.094551E-11	-9.090539E-11	-6.816194E-7	-3.406254E-6
2024	3778077217.755325	1.645123	23.500000	27.322979	-1.957900E-7	-7.324585E-12	1.467930E-10	-9.290759E-11	-9.271479E-11	-9.731643E-11	-9.374295E-11	-9.417044E-11	-9.332527E-11	-6.808176E-7	-3.402769E-6
2028	3778077235.120062	1.607015	23.500000	27.322621	-1.958600E-7	-2.744994E-11	1.468282E-10	-8.749228E-11	-8.868908E-11	-8.638687E-11	-8.660338E-11	-8.729290E-11	-8.704783E-11	-6.801156E-7	-3.399355E-6
2032	3778077252.654402	1.623520	23.500000	27.324029	-1.956700E-7	-7.461133E-11	1.467618E-10	-9.062743E-11	-9.066955E-11	-9.107417E-11	-9.000838E-11	-9.059488E-11	-9.064849E-11	-6.790654E-7	-3.393814E-6
